Opportunity,Snapshot Date,From Stage,To Stage,Days In Stage,Stage Velocity,Slipped
437980,2026-02-27,2. Qualify Opp,2. Qualify Opp,1364,0.0,0
437980,2026-04-10,2. Qualify Opp,2. Qualify Opp,1406,0.0,0
438364,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
438364,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
438364,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
438364,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
438364,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
438364,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,1
438364,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,1
438364,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,1
438364,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,1
438364,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,1
438364,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,1
438364,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,1
438364,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,1
438364,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,1
438364,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,1
438364,2023-09-02,1. Identify Opp,7. Abandoned,455,0.0,1
439520,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
439520,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
439520,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
439520,2022-09-03,2. Qualify Opp,7. Abandoned,91,0.0,1
439598,2022-06-04,3. Develop Proposal,3. Develop Proposal,0,0.0,0
439598,2022-07-09,3. Develop Proposal,3. Develop Proposal,35,0.0,0
439598,2022-08-06,3. Develop Proposal,3. Develop Proposal,63,0.0,0
439598,2022-09-03,3. Develop Proposal,4. Issue Proposal,91,0.0,0
439598,2022-10-08,4. Issue Proposal,5. Won,0,0.0,0
439599,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
439599,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
439599,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
439599,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
439599,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
439599,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
439599,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
439599,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
439599,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
439599,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
439599,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
439599,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
439599,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
439599,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
439599,2023-08-05,2. Qualify Opp,7. Abandoned,427,0.0,0
440421,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
440421,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
440421,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
440421,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
440421,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
440421,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
440421,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
440421,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
440421,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
440421,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
440421,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
440421,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
440421,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
440421,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
440421,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
440421,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,0
440421,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,0
440421,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,0
440421,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,0
440421,2024-01-06,1. Identify Opp,1. Identify Opp,581,0.0,0
440421,2024-02-03,1. Identify Opp,1. Identify Opp,609,0.0,0
440421,2024-03-02,1. Identify Opp,1. Identify Opp,637,0.0,0
440421,2024-04-05,1. Identify Opp,1. Identify Opp,671,0.0,0
440421,2024-05-03,1. Identify Opp,1. Identify Opp,699,0.0,0
440421,2024-05-31,1. Identify Opp,1. Identify Opp,727,0.0,0
440421,2024-07-05,1. Identify Opp,1. Identify Opp,762,0.0,0
440421,2024-08-02,1. Identify Opp,1. Identify Opp,790,0.0,0
440421,2024-08-30,1. Identify Opp,1. Identify Opp,818,0.0,0
440421,2024-10-04,1. Identify Opp,1. Identify Opp,853,0.0,0
440421,2024-11-01,1. Identify Opp,1. Identify Opp,881,0.0,0
440421,2024-11-29,1. Identify Opp,1. Identify Opp,909,0.0,0
440421,2025-01-03,1. Identify Opp,1. Identify Opp,944,0.0,0
440421,2025-01-31,1. Identify Opp,1. Identify Opp,972,0.0,0
440421,2025-02-28,1. Identify Opp,1. Identify Opp,1000,0.0,0
440421,2025-04-07,1. Identify Opp,1. Identify Opp,1038,1.0,0
440421,2025-05-02,1. Identify Opp,1. Identify Opp,1063,0.0,0
440421,2025-05-30,1. Identify Opp,1. Identify Opp,1091,0.0,0
440421,2025-07-04,1. Identify Opp,1. Identify Opp,1126,0.0,0
440421,2025-08-01,1. Identify Opp,1. Identify Opp,1154,0.0,0
440421,2025-08-29,1. Identify Opp,1. Identify Opp,1182,0.0,0
440421,2025-10-03,1. Identify Opp,1. Identify Opp,1217,0.0,0
440421,2025-10-31,1. Identify Opp,1. Identify Opp,1245,0.0,0
440421,2025-11-28,1. Identify Opp,1. Identify Opp,1273,0.0,0
440421,2026-01-05,1. Identify Opp,1. Identify Opp,1311,2.0,0
440421,2026-01-30,1. Identify Opp,1. Identify Opp,1336,0.0,0
440421,2026-02-27,1. Identify Opp,1. Identify Opp,1364,0.0,0
440421,2026-04-10,1. Identify Opp,1. Identify Opp,1406,0.0,0
441155,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
441155,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
441155,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
441155,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
441155,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
441155,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
441155,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
441155,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
441155,2023-02-04,2. Qualify Opp,3. Develop Proposal,245,0.0,1
441155,2023-03-04,3. Develop Proposal,4. Issue Proposal,0,0.0,1
441155,2023-04-08,4. Issue Proposal,4. Issue Proposal,0,0.0,1
441155,2023-05-06,4. Issue Proposal,2. Qualify Opp,28,0.0,1
441155,2023-06-03,2. Qualify Opp,2. Qualify Opp,0,0.0,1
441155,2023-07-08,2. Qualify Opp,2. Qualify Opp,35,0.0,1
441155,2023-08-05,2. Qualify Opp,2. Qualify Opp,63,0.0,1
441155,2023-09-02,2. Qualify Opp,3. Develop Proposal,91,0.0,1
441155,2023-10-07,3. Develop Proposal,3. Develop Proposal,0,0.0,0
441155,2023-11-04,3. Develop Proposal,5. Won,28,0.0,0
441364,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
441364,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
441364,2022-08-06,1. Identify Opp,2. Qualify Opp,63,0.0,1
441364,2022-09-03,2. Qualify Opp,2. Qualify Opp,0,0.0,1
441364,2022-10-08,2. Qualify Opp,3. Develop Proposal,35,0.0,1
441364,2023-03-04,3. Develop Proposal,4. Issue Proposal,0,0.0,1
441364,2023-04-08,4. Issue Proposal,4. Issue Proposal,0,0.0,1
441364,2023-05-06,4. Issue Proposal,4. Issue Proposal,28,0.0,0
441364,2023-06-03,4. Issue Proposal,6. Lost,56,0.0,0
442791,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
442791,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
442791,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
442791,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
442791,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
442791,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
442791,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
442791,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
442791,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
442791,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
442791,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
442791,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
442791,2023-06-03,1. Identify Opp,7. Abandoned,364,0.0,0
443216,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
443216,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
443216,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
443216,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
443216,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
443216,2022-11-05,2. Qualify Opp,4. Issue Proposal,154,0.0,1
443216,2022-12-03,4. Issue Proposal,3. Develop Proposal,0,0.0,1
443216,2023-01-07,3. Develop Proposal,3. Develop Proposal,0,0.0,1
443216,2023-02-04,3. Develop Proposal,3. Develop Proposal,28,0.0,1
443216,2023-03-04,3. Develop Proposal,4. Issue Proposal,56,0.0,1
443216,2023-04-08,4. Issue Proposal,5. Won,0,0.0,0
443866,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
443866,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
443866,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
443866,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
443866,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
443866,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
443866,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
443866,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
443866,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
443866,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
443866,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
443866,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
443866,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
443866,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
443866,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
443866,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
443866,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
443866,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
443866,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
443866,2024-01-06,2. Qualify Opp,7. Abandoned,581,0.0,0
443988,2022-06-04,4. Issue Proposal,4. Issue Proposal,0,0.0,1
443988,2022-07-09,4. Issue Proposal,4. Issue Proposal,35,0.0,1
443988,2022-08-06,4. Issue Proposal,2. Qualify Opp,63,0.0,1
443988,2022-09-03,2. Qualify Opp,2. Qualify Opp,0,0.0,1
443988,2022-10-08,2. Qualify Opp,2. Qualify Opp,35,0.0,1
443988,2022-11-05,2. Qualify Opp,2. Qualify Opp,63,0.0,1
443988,2022-12-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
443988,2023-01-07,2. Qualify Opp,2. Qualify Opp,126,0.0,1
443988,2023-02-04,2. Qualify Opp,2. Qualify Opp,154,0.0,1
443988,2023-03-04,2. Qualify Opp,4. Issue Proposal,182,0.0,1
443988,2023-08-05,4. Issue Proposal,6. Lost,0,0.0,0
444504,2022-06-04,2. Qualify Opp,5. Won,0,0.0,0
445282,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
445282,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
445282,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
445282,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
445282,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
445282,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
445282,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
445282,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
445282,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
445282,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
445282,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
445282,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
445282,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
445282,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
445282,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
445282,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
445282,2023-10-07,2. Qualify Opp,7. Abandoned,490,0.0,0
445583,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
445583,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
445583,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
445583,2022-09-03,1. Identify Opp,7. Abandoned,91,0.0,0
446697,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
446697,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
446697,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
446697,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
446697,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
446697,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
446697,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
446697,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
446697,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
446697,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
446697,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
446697,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
446697,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
446697,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
446697,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
446697,2023-09-02,2. Qualify Opp,7. Abandoned,455,0.0,0
446707,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
446707,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
446707,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
446707,2022-09-03,2. Qualify Opp,7. Abandoned,91,0.0,0
446856,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
446856,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
446856,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
446856,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
446856,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
446856,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
446856,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
446856,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
446856,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
446856,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
446856,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
446856,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
446856,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
446856,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
446856,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
446856,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
446856,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
446856,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
446856,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
446856,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,1
446856,2024-02-03,2. Qualify Opp,3. Develop Proposal,609,0.0,0
446856,2024-03-02,3. Develop Proposal,5. Won,0,0.0,0
447132,2022-06-04,2. Qualify Opp,7. Abandoned,0,0.0,0
447277,2023-05-06,4. Issue Proposal,7. Abandoned,0,0.0,0
447564,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
447564,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
447564,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
447564,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
447564,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
447564,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
447564,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
447564,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
447564,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
447564,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
447564,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
447564,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
447564,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
447564,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
447564,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
447564,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
447564,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
447564,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
447564,2023-12-02,2. Qualify Opp,7. Abandoned,546,0.0,0
449163,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
449163,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
449163,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
449163,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
449163,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
449163,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,1
449163,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,1
449163,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,1
449163,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,1
449163,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,1
449163,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,1
449163,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,1
449163,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,1
449163,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,1
449163,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
449163,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,0
449163,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,0
449163,2023-11-04,1. Identify Opp,2. Qualify Opp,518,0.0,0
449163,2023-12-02,2. Qualify Opp,2. Qualify Opp,0,0.0,1
449163,2024-01-06,2. Qualify Opp,2. Qualify Opp,35,0.0,1
449163,2024-02-03,2. Qualify Opp,2. Qualify Opp,63,0.0,1
449163,2024-03-02,2. Qualify Opp,2. Qualify Opp,91,0.0,1
449163,2024-04-05,2. Qualify Opp,2. Qualify Opp,125,0.0,1
449163,2024-05-03,2. Qualify Opp,2. Qualify Opp,153,0.0,0
449163,2024-05-31,2. Qualify Opp,2. Qualify Opp,181,0.0,0
449163,2024-07-05,2. Qualify Opp,7. Abandoned,216,0.0,0
449199,2022-06-04,4. Issue Proposal,5. Won,0,0.0,0
451719,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
451719,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
451719,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
451719,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
451719,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
451719,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
451719,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
451719,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
451719,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
451719,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
451719,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
451719,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
451719,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
451719,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
451719,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
451719,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
451719,2023-10-07,2. Qualify Opp,7. Abandoned,490,0.0,0
451722,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
451722,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
451722,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
451722,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
451722,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
451722,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
451722,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
451722,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
451722,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
451722,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
451722,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
451722,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
451722,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
451722,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
451722,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
451722,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
451722,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
451722,2023-11-04,2. Qualify Opp,7. Abandoned,518,0.0,0
451767,2022-06-04,4. Issue Proposal,4. Issue Proposal,0,0.0,0
451767,2022-07-09,4. Issue Proposal,4. Issue Proposal,35,0.0,0
451767,2022-08-06,4. Issue Proposal,4. Issue Proposal,63,0.0,1
451767,2022-09-03,4. Issue Proposal,4. Issue Proposal,91,0.0,1
451767,2022-10-08,4. Issue Proposal,4. Issue Proposal,126,0.0,1
451767,2022-11-05,4. Issue Proposal,4. Issue Proposal,154,0.0,1
451767,2022-12-03,4. Issue Proposal,4. Issue Proposal,182,0.0,1
451767,2023-01-07,4. Issue Proposal,4. Issue Proposal,217,0.0,1
451767,2023-02-04,4. Issue Proposal,4. Issue Proposal,245,0.0,1
451767,2023-03-04,4. Issue Proposal,7. Abandoned,273,0.0,0
451781,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
451781,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
451781,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
451781,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
451781,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
451781,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
451781,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
451781,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
451781,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
451781,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
451781,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
451781,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
451781,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
451781,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
451781,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
451781,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
451781,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
451781,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
451781,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
451781,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
451781,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
451781,2024-03-02,2. Qualify Opp,7. Abandoned,637,0.0,0
451887,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
451887,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
451887,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
451887,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
451887,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
451887,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
451887,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
451887,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
451887,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
451887,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
451887,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
451887,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
451887,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
451887,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
451887,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
451887,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,0
451887,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,0
451887,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,0
451887,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,0
451887,2024-01-06,1. Identify Opp,2. Qualify Opp,581,0.0,0
451887,2024-02-03,2. Qualify Opp,2. Qualify Opp,0,0.0,0
451887,2024-03-02,2. Qualify Opp,2. Qualify Opp,28,0.0,0
451887,2024-04-05,2. Qualify Opp,2. Qualify Opp,62,0.0,0
451887,2024-05-03,2. Qualify Opp,2. Qualify Opp,90,0.0,0
